20250101,095400,93412.51,93412.52,93403.25,93403.26,6.06483,0
20250101,095500,93403.26,93409.94,93388.01,93397.35,4.93119,0
20250101,095600,93397.35,93397.38,93383.01,93383.01,9.28401,0
20250101,095700,93383.01,93402.14,93378.75,93402.13,12.01126,0
20250101,095800,93402.14,93413.07,93391.88,93413.07,6.0066,0
20250101,095900,93413.06,93420,93413.06,93413.06,3.10267,0
20250101,100000,93413.07,93425.59,93357.67,93370.82,21.82545,0
20250101,100100,93370.81,93427.95,93370.81,93427.95,3.05276,0
20250101,100200,93427.95,93478.6,93427.95,93478.6,3.36976,0
20250101,100300,93478.59,93518.89,93478.59,93518.88,6.44355,0
20250101,100400,93518.89,93534.95,93492.57,93492.57,7.44505,0
20250101,100500,93492.57,93529.19,93492.57,93515.16,1.84883,0
20250101,100600,93515.16,93515.17,93488.07,93488.07,3.41222,0
20250101,100700,93488.07,93503.08,93487.55,93498.99,3.90357,0
20250101,100800,93498.99,93499,93485.79,93485.8,3.10132,0
20250101,100900,93485.79,93485.8,93437.48,93437.49,7.87928,0
20250101,101000,93437.5,93441.57,93435.02,93435.02,2.35906,0
20250101,101100,93435.02,93435.03,93401,93426.74,8.32435,0
20250101,101200,93426.73,93426.74,93418.67,93419.54,1.82452,0
20250101,101300,93419.55,93419.55,93369.65,93376.54,7.42702,0
20250101,101400,93376.54,93384.27,93368,93384.27,1.74525,0
20250101,101500,93384.26,93445.85,93384.26,93435.22,5.79667,0
20250101,101600,93435.21,93435.22,93417.89,93417.9,3.10061,0
20250101,101700,93417.89,93445.84,93417.89,93445.83,2.42392,0
20250101,101800,93445.83,93457.03,93445.83,93457.03,3.85798,0
20250101,101900,93457.03,93519.64,93457.02,93519.64,6.0864,0
20250101,102000,93519.63,93519.64,93492,93492.01,4.95774,0
20250101,102100,93492.01,93536.75,93492,93532.91,4.70199,0
20250101,102200,93532.91,93532.91,93516.5,93516.96,1.5915,0
20250101,102300,93516.97,93531.23,93516.96,93531.23,1.45511,0
20250101,102400,93531.22,93531.23,93500,93500.17,3.6633,0
20250101,102500,93500.17,93525.35,93492,93492.01,5.3277,0
20250101,102600,93492.01,93492.01,93454.55,93454.56,1.60334,0
20250101,102700,93454.55,93454.56,93418.5,93419.29,8.58902,0
20250101,102800,93419.29,93419.3,93419.28,93419.29,1.02432,0
20250101,102900,93419.28,93419.29,93410.24,93410.25,0.73421,0
20250101,103000,93410.25,93424.62,93402.01,93424.62,2.29377,0
20250101,103100,93424.61,93493.8,93424.42,93493.79,14.75029,0
20250101,103200,93493.8,93509.74,93493.79,93494.11,4.1998,0
20250101,103300,93494.1,93494.11,93472.99,93472.99,1.61164,0
20250101,103400,93473,93473,93400.01,93400.02,2.81559,0
20250101,103500,93400.01,93409.01,93368,93409.01,5.57524,0
20250101,103600,93409.01,93409.01,93400.23,93400.23,1.32365,0
20250101,103700,93400.23,93418.13,93400.23,93418.13,2.55294,0
20250101,103800,93418.42,93418.76,93395.3,93395.31,5.51371,0
20250101,103900,93395.3,93395.31,93382,93382.01,4.20848,0
20250101,104000,93382.01,93382.01,93361.37,93361.38,3.61079,0
20250101,104100,93361.38,93361.38,93284,93284.01,4.72071,0
20250101,104200,93284.01,93335.19,93284,93335.19,3.72122,0
20250101,104300,93335.18,93397.96,93335.18,93397.96,4.62421,0
20250101,104400,93397.96,93416.64,93397.95,93397.96,3.83621,0
20250101,104500,93397.96,93407.31,93396,93407.31,2.95129,0
20250101,104600,93407.3,93416.64,93407.3,93412.84,3.14282,0
20250101,104700,93412.84,93412.84,93396.06,93396.07,2.72179,0
20250101,104800,93396.07,93401.54,93350,93350,5.26297,0
20250101,104900,93350,93375.02,93350,93365.66,2.97649,0
20250101,105000,93365.67,93365.67,93335.18,93335.19,3.68132,0
20250101,105100,93335.18,93335.19,93335.18,93335.19,0.56401,0
20250101,105200,93335.19,93335.19,93328.84,93330.6,4.95902,0
20250101,105300,93330.6,93330.61,93308.11,93308.11,1.83563,0
20250101,105400,93308.12,93334.76,93308.12,93325.41,7.94072,0
20250101,105500,93325.41,93350.01,93325.4,93350,4.22287,0
20250101,105600,93350.01,93353.18,93306.53,93306.54,3.71518,0
20250101,105700,93306.54,93306.54,93297,93297,1.01869,0
20250101,105800,93297,93306.53,93292.5,93294.13,7.31715,0
20250101,105900,93294.14,93326.24,93294.13,93326.23,9.00792,0
20250101,110000,93326.24,93349.37,93326.23,93349.37,2.32041,0
20250101,110100,93349.37,93355.66,93309.07,93309.07,3.41723,0
20250101,110200,93309.08,93309.08,93243,93243.01,2.02046,0
20250101,110300,93243,93280.38,93236,93262.04,5.53208,0
20250101,110400,93262.04,93262.05,93200,93215.04,4.49636,0
20250101,110500,93215.04,93238.31,93200.26,93200.27,6.87654,0
20250101,110600,93200.26,93217.49,93200,93217.48,3.13027,0
20250101,110700,93217.49,93312.56,93215.1,93312.55,4.97921,0
20250101,110800,93312.55,93345.95,93302.11,93345.94,4.25256,0
20250101,110900,93345.94,93355.71,93345.94,93355.71,2.8819,0
20250101,111000,93355.71,93376.63,93355.7,93358.04,7.16155,0
20250101,111100,93358.04,93358.05,93305.63,93305.63,5.92192,0
20250101,111200,93305.63,93313.92,93305.63,93313.92,2.30137,0
20250101,111300,93313.91,93342.83,93306.07,93342.82,7.99348,0
20250101,111400,93342.83,93342.83,93327.1,93331.58,13.1009,0
20250101,111500,93331.58,93392.88,93331.57,93392.88,10.82858,0
20250101,111600,93392.88,93392.88,93359.15,93359.15,10.27141,0
20250101,111700,93359.15,93396,93359.15,93395.99,7.56937,0
20250101,111800,93396,93470.36,93396,93470.36,10.18437,0
20250101,111900,93470.36,93470.36,93411.57,93411.58,5.05333,0
20250101,112000,93411.57,93429.32,93388,93388,3.26349,0
20250101,112100,93388.01,93412,93388,93411.99,4.23599,0
20250101,112200,93412,93420.75,93411.99,93420.75,2.42876,0
20250101,112300,93420.74,93470.99,93420.74,93470.99,8.34819,0
20250101,112400,93470.98,93479.58,93456,93456,4.6559,0
20250101,112500,93456.01,93472,93456,93464.47,2.80724,0
20250101,112600,93464.48,93464.48,93424.59,93424.6,2.3297,0
20250101,112700,93424.59,93446.86,93424.59,93446.85,5.15166,0
20250101,112800,93446.86,93451,93446.85,93450.99,2.20588,0
20250101,112900,93451,93485.88,93450.99,93485.88,4.22008,0
20250101,113000,93485.88,93512,93450.99,93457.36,7.40291,0
20250101,113100,93457.35,93457.49,93457.35,93457.49,0.86141,0
20250101,113200,93457.49,93457.49,93437.16,93452.54,2.74755,0
20250101,113300,93452.54,93453.08,93436.01,93436.02,2.61758,0
20250101,113400,93436.01,93441.62,93425.75,93441.61,1.7914,0
20250101,113500,93441.62,93441.62,93425.75,93425.75,2.47865,0
20250101,113600,93425.75,93425.76,93410.59,93410.6,1.55045,0
20250101,113700,93410.59,93429.96,93402,93429.95,4.23374,0
20250101,113800,93429.95,93429.96,93429.95,93429.95,1.03586,0
20250101,113900,93429.95,93429.96,93429.37,93429.37,1.43446,0
20250101,114000,93429.37,93535.5,93422.86,93534.71,10.09852,0
20250101,114100,93534.71,93578.76,93516.01,93547.66,9.03233,0
20250101,114200,93547.66,93547.66,93520,93539.04,6.78854,0
20250101,114300,93539.04,93545.56,93523,93540.2,4.7222,0
20250101,114400,93540.21,93605.82,93524.88,93593.24,15.99576,0
20250101,114500,93593.24,93701.92,93593.23,93678.16,16.24407,0
20250101,114600,93678.16,93705.08,93667.53,93667.54,13.55666,0
20250101,114700,93667.53,93667.54,93596.68,93614.34,6.29835,0
20250101,114800,93614.35,93615.34,93551.91,93560.21,3.04503,0
20250101,114900,93560.21,93560.21,93529.44,93535,4.85086,0
20250101,115000,93534.99,93540,93506.01,93539.99,5.35387,0
20250101,115100,93540,93540,93493.18,93519.11,4.32376,0
20250101,115200,93519.12,93519.12,93515.18,93517.84,1.99589,0
20250101,115300,93517.84,93517.84,93486.31,93486.32,3.39266,0
